"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Experiments-04-05-ABM.nlogox"
"exp1_policy_grid"
"05/05/2026 00:18:33:888 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-employees","initial-misconduct-propensity","initial-fear","response-strength","drift-speed","punishment-value","reporter-protection","[step]","true-misconduct-total","sanctioned-misconduct-total","hidden-misconduct-total","hidden-misconduct-rate","reported-events-total","retaliation-events-total","mean [fear] of employees","mean [misconduct-propensity] of employees"
"1027","300","0.4","0.3","0.2","0.05","0.55","0.75","300","3263","3048","215","0.06589028501379099","3048","776","0.3225019589044091","0.028623769044068968"
"1024","300","0.4","0.3","0.2","0.05","0.55","0.75","300","3307","3119","188","0.056849107952827334","3119","717","0.31463232153534215","0.030654810527299604"
"1025","300","0.4","0.3","0.2","0.05","0.55","0.75","300","3246","3032","214","0.06592729513247074","3032","685","0.3160215378751038","0.03186371788646787"
"1029","300","0.4","0.3","0.2","0.05","0.55","0.75","300","3268","3034","234","0.07160342717258263","3034","746","0.3175371455428039","0.04505890841068241"
"1030","300","0.4","0.3","0.2","0.05","0.55","0.75","300","3278","3074","204","0.06223306894447834","3074","807","0.318377342195816","0.03288632666277195"
"1032","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3171","2986","185","0.058341217281614635","2986","636","0.3141561855093427","0.02760205406557361"
"1031","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3190","3045","145","0.045454545454545456","3045","598","0.3113046219374064","0.027671590527846696"
"1033","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3145","2976","169","0.05373608903020668","2976","601","0.3106412799467009","0.030866699378041762"
"1035","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3142","2981","161","0.05124124761298536","2981","583","0.30972763080441673","0.04003877634521719"
"1034","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3154","2997","157","0.049778059606848446","2997","606","0.31010363832366983","0.04055128692160402"
"1036","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3104","2950","154","0.04961340206185567","2950","569","0.3105531182625217","0.032980890386409174"
"1037","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3141","2984","157","0.04998408150270615","2984","612","0.31143461848204046","0.0283605071175722"
"1038","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3157","2994","163","0.05163129553373456","2994","611","0.3119667729590341","0.030055557415069174"
"1039","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3165","3018","147","0.046445497630331754","3018","618","0.312860398605673","0.03491195075177365"
"1040","300","0.4","0.3","0.2","0.05","0.55","0.8","300","3131","2964","167","0.0533375918236985","2964","560","0.3097501529336327","0.03187484776673384"
"1041","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88489","7687","80802","0.9131304455921075","7687","6135","0.7844711917822131","1"
"1042","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88579","7724","80855","0.912801002494948","7724","6146","0.7912016042151039","1"
"1043","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88531","7689","80842","0.9131490664287086","7689","6154","0.797038433821481","1"
"1044","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88411","7630","80781","0.9136985216771669","7630","6096","0.7798667003420585","1"
"1048","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88509","7646","80863","0.9136133048616525","7646","6101","0.7760814829268575","1"
"1047","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88578","7773","80805","0.9122468332994649","7773","6172","0.7997206932096051","1"
"1045","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88598","7688","80910","0.9132260321903429","7688","6158","0.7982129253795717","1"
"1049","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88574","7646","80928","0.9136766997087181","7646","6127","0.7831495591724992","1"
"1050","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88558","7748","80810","0.912509315928544","7748","6122","0.7874625495021492","1"
"1046","300","0.4","0.3","0.2","0.05","0.6","0.2","300","88578","7689","80889","0.9131951500372553","7689","6114","0.7868027560709846","1"
"1053","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87705","8968","78737","0.8977481329456701","8968","6699","0.799005839053418","1"
"1051","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87554","8969","78585","0.8975603627475615","8969","6738","0.8189514182532208","1"
"1052","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87541","8867","78674","0.8987103185935733","8867","6683","0.7777648234109974","1"
"1054","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87457","8908","78549","0.8981442308791749","8908","6692","0.8109399090783399","1"
"1057","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87421","8917","78504","0.897999336543851","8917","6670","0.8098136892058848","1"
"1055","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87626","8952","78674","0.8978385410722844","8952","6686","0.7971689140116182","1"
"1056","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87529","8978","78551","0.8974282809126118","8978","6706","0.8061293906730642","1"
"1059","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87398","8911","78487","0.8980411451062953","8911","6711","0.8047013111449868","1"
"1060","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87680","8997","78683","0.8973882299270073","8997","6713","0.8056100847177057","1"
"1058","300","0.4","0.3","0.2","0.05","0.6","0.25","300","87512","8951","78561","0.8977168845415486","8951","6686","0.8120044118751727","1"
"1062","300","0.4","0.3","0.2","0.05","0.6","0.3","300","79210","10226","68984","0.8709001388713546","10226","7106","0.8224406814463091","1"
"1063","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78872","10094","68778","0.8720204888933969","10094","7023","0.8043463095553723","1"
"1061","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78838","10103","68735","0.8718511377761993","10103","7053","0.8130480258887354","1"
"1064","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78326","9961","68365","0.8728263922579986","9961","7007","0.8086012068311311","1"
"1071","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28218","8038","20180","0.7151463604791268","8038","5224","0.6412586505924331","0.31207060716686935"
"1072","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28547","8105","20442","0.7160822503240271","8105","5317","0.6555017990061648","0.30922033960617723"
"1073","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28287","8105","20182","0.7134726199314173","8105","5209","0.6548823187107353","0.30879267789821685"
"1074","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28412","8056","20356","0.716457834717725","8056","5207","0.6457108206413616","0.31049992661223935"
"1075","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28340","7989","20351","0.7181016231474947","7989","5223","0.6382397578142193","0.30775282572038914"
"1066","300","0.4","0.3","0.2","0.05","0.6","0.3","300","77619","10094","67525","0.8699545214444917","10094","7040","0.8269234286941208","1"
"1076","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28244","8081","20163","0.7138861351083416","8081","5238","0.641424120506515","0.313407766115336"
"1065","300","0.4","0.3","0.2","0.05","0.6","0.3","300","77857","10015","67842","0.8713667364527274","10015","7013","0.8087262189631018","1"
"1078","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28421","8034","20387","0.7173216987438865","8034","5242","0.6323075122053108","0.31259480350800173"
"1077","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28339","8080","20259","0.7148805533011044","8080","5289","0.6356898084350775","0.31337191069084225"
"1081","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14909","6773","8136","0.5457106445771011","6773","4068","0.5391507162310747","0.1652979474075779"
"1068","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78960","10121","68839","0.8718211752786221","10121","7095","0.8126354190110534","1"
"1067","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78499","10084","68415","0.8715397648377686","10084","7040","0.8172374874944709","1"
"1079","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28409","8036","20373","0.7171318948220634","8036","5262","0.644157383992792","0.30984896767918446"
"1082","300","0.4","0.3","0.2","0.05","0.6","0.4","300","15015","6744","8271","0.5508491508491509","6744","4013","0.5340504569061691","0.15848093190280754"
"1083","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14877","6767","8110","0.5451367883309807","6767","4061","0.5373161105689509","0.1596986466251827"
"1069","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78801","10097","68704","0.8718671082854279","10097","7052","0.8127343062203033","1"
"1080","300","0.4","0.3","0.2","0.05","0.6","0.35","300","28367","8137","20230","0.7131526069023866","8137","5313","0.6483652338957052","0.31152072786390844"
"1070","300","0.4","0.3","0.2","0.05","0.6","0.3","300","78572","10092","68480","0.8715572977651072","10092","7036","0.8109810023065137","1"
"1086","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14743","6753","7990","0.5419521128671234","6753","3973","0.5297800870995265","0.1643648472487812"
"1085","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14871","6793","8078","0.5432048954340662","6793","4041","0.5417264808262239","0.1533781400816179"
"1084","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14937","6740","8197","0.54877150699605","6740","4083","0.5437408864641587","0.1600241328095541"
"1087","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14933","6753","8180","0.5477800843768834","6753","4032","0.5352311101096844","0.157921375439145"
"1088","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14865","6748","8117","0.5460477632021528","6748","4054","0.5274999139898797","0.16446575203366287"
"1091","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8879","5416","3463","0.39002139880617187","5416","2979","0.4712944682015644","0.09331082888898938"
"1092","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8801","5397","3404","0.3867742302011135","5397","3057","0.47038589685265986","0.08764176378194583"
"1093","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8737","5404","3333","0.3814810575712487","5404","2940","0.4612397450370693","0.08906118400536815"
"1094","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8724","5418","3306","0.37895460797799174","5418","2979","0.45669535701388964","0.08960192458444986"
"1089","300","0.4","0.3","0.2","0.05","0.6","0.4","300","14938","6757","8181","0.5476636765296559","6757","4063","0.5402903669697342","0.15960008709770657"
"1102","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6139","4458","1681","0.27382309822446654","4458","2142","0.41078442567209467","0.06133001129390492"
"1095","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8728","5391","3337","0.3823327222731439","5391","2952","0.4558276970733349","0.09216613097682348"
"1097","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8757","5381","3376","0.385520155304328","5381","2995","0.4643091209120302","0.09576105682567278"
"1096","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8814","5381","3433","0.38949398683911957","5381","2939","0.46480242658590215","0.09158605755409813"
"1098","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8890","5405","3485","0.39201349831271093","5405","3008","0.46482847188111936","0.09064918373811798"
"1090","300","0.4","0.3","0.2","0.05","0.6","0.4","300","15030","6698","8332","0.5543579507651364","6698","4054","0.5458640967763859","0.15876029565391037"
"1103","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6126","4431","1695","0.27668952007835457","4431","2208","0.3971820542045056","0.06964564485034586"
"1100","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8865","5378","3487","0.39334461364918216","5378","2968","0.4600935829493436","0.09799885625588278"
"1101","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6196","4405","1791","0.289057456423499","4405","2216","0.40912827764727105","0.061247928631270494"
"1099","300","0.4","0.3","0.2","0.05","0.6","0.45","300","8768","5425","3343","0.3812728102189781","5425","2915","0.45257296166065897","0.0919431900041008"
"1104","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6090","4413","1677","0.27536945812807884","4413","2110","0.3970660998258402","0.07127219078969733"
"1105","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6144","4438","1706","0.2776692708333333","4438","2205","0.4019065874902643","0.07247837901623155"
"1107","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6149","4417","1732","0.28167181655553747","4417","2232","0.4031762931581053","0.07352733566969008"
"1108","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6093","4434","1659","0.2722796651895618","4434","2195","0.398414386904433","0.07087266417109551"
"1106","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6092","4393","1699","0.2788903479973736","4393","2202","0.40312260898578295","0.06450252370120743"
"1111","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4821","3858","963","0.1997510889856876","3858","1685","0.3747253874442083","0.04793035097388746"
"1109","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6144","4444","1700","0.2766927083333333","4444","2206","0.40449542293318574","0.06964475229089204"
"1110","300","0.4","0.3","0.2","0.05","0.6","0.5","300","6090","4421","1669","0.274055829228243","4421","2185","0.41285215843339834","0.06331827698395293"
"1112","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4806","3833","973","0.20245526425301708","3833","1633","0.3707665534472548","0.04944074196931137"
"1113","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4836","3832","1004","0.2076095947063689","3832","1734","0.37826572976782796","0.04194961561676314"
"1116","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4810","3865","945","0.19646569646569648","3865","1739","0.37481663473751137","0.04822842708364016"
"1115","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4819","3856","963","0.19983399045445113","3856","1738","0.37609644942009135","0.04459288065109481"
"1114","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4776","3874","902","0.1888609715242881","3874","1713","0.37416054865005993","0.0519466944010636"
"1117","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4839","3830","1009","0.20851415581731764","3830","1695","0.37084622007225365","0.0532494266922642"
"1118","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4803","3849","954","0.19862585883822612","3849","1715","0.37406094297044146","0.04392919025527769"
"1121","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4094","3471","623","0.15217391304347827","3471","1409","0.3572149380631675","0.037040669849602297"
"1124","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4140","3486","654","0.15797101449275364","3486","1375","0.3551981778461916","0.04434547405164793"
"1125","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4123","3513","610","0.14795052146495272","3513","1375","0.3536211396590599","0.042238641982845986"
"1122","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4135","3512","623","0.15066505441354291","3512","1424","0.3541297802525014","0.041164356260517475"
"1123","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4097","3497","600","0.1464486209421528","3497","1356","0.35458832237951476","0.044982955378021154"
"1120","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4829","3865","964","0.19962725201905157","3865","1749","0.3727830255187541","0.04283804041430507"
"1119","300","0.4","0.3","0.2","0.05","0.6","0.55","300","4800","3855","945","0.196875","3855","1701","0.3776257143501991","0.04848032011536985"
"1127","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4104","3500","604","0.14717348927875243","3500","1382","0.3542348258138235","0.047700515261915294"
"1128","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4103","3491","612","0.149159151840117","3491","1379","0.3549502405926288","0.04840381453763709"
"1131","300","0.4","0.3","0.2","0.05","0.6","0.65","300","3594","3206","388","0.10795770728992765","3206","1156","0.33694935634099965","0.04386295906351058"
"1126","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4121","3457","664","0.16112594030575103","3457","1368","0.3474766235518368","0.0451766328592937"
"1132","300","0.4","0.3","0.2","0.05","0.6","0.65","300","3671","3278","393","0.10705529828384637","3278","1141","0.33509475384765475","0.03525219712811196"
"1130","300","0.4","0.3","0.2","0.05","0.6","0.6","300","4056","3475","581","0.14324457593688364","3475","1338","0.3525929543147219","0.04977499498540399"
